Customer ID,Customer Name,Territory,Account Status,Customer Type,Report Company Address,Latitude,Longitude,Location,Company
4159,STOP & GO #12,District - T. Cole,Active,Convenience*,"STOP & GO #12, 206 HENDERSONVILLE RD, ASHEVILLE, NC 28803",35.561852,-82.540475,North Carolina,Matador
4160,PROPST #4,District - C. Davis,Active,Convenience*,"PROPST #4, 4807 US HIGHWAY 64 90 W, TAYLORSVILLE, NC 28681",35.920192,-81.236918,North Carolina,Matador
4161,FASTTRACK FOOD MART #1,District - T. Cole,Active,Convenience*,"FASTTRACK FOOD MART #1, 3184 NEW LEICESTER HWY, LEICESTER, NC 28748",35.658815,-82.727913,North Carolina,Matador
4170,ALL AMERICAN RACEWAY,District - C. Davis,Active,Convenience*,"ALL AMERICAN RACEWAY, 6901 MILLERSVILLE RD, TAYLORSVILLE, NC 28681",35.901404,-81.121427,North Carolina,Matador
4175,INGLES #82,District - C. Davis,Active,Grocery*,"INGLES #82, 60 ASHEMONT DR, WEST JEFFERSON, NC 28694",36.380773,-81.488721,North Carolina,Matador
4186,SORRELLS,District - T. Cole,Active,Convenience*,"SORRELLS, 3796 JONATHAN CREEK RD, WAYNESVILLE, NC 28785",35.575149,-83.014973,North Carolina,Matador
4198,LITTLE MARKET BASKET #012,District - C. Davis,Active,Convenience*,"LITTLE MARKET BASKET #012, 340 WILKESBORO AVE, NORTH WILKESBORO, NC 28659",36.154971,-81.146467,North Carolina,Matador
4200,LITTLE MARKET BASKET #003,District - C. Davis,Active,Convenience*,"LITTLE MARKET BASKET #003, 671 W MAIN AVE, TAYLORSVILLE, NC 28681",35.921629,-81.187123,North Carolina,Matador
4207,TWIN OAKS GENERAL STORE & CAFE,District - C. Davis,Active,Convenience*,"TWIN OAKS GENERAL STORE & CAFE, 24 HWY 21 & 221, SPARTA, NC 28675",36.527893,-81.163257,North Carolina,Matador
4212,IGA,District - C. Davis,Active,Grocery*,"IGA, 101 MARKET PLACE DR, NORTH WILKESBORO, NC 28659",36.183954,-81.149919,North Carolina,Matador
4216,LOWE'S FOODS #158,District - C. Davis,Active,Grocery*,"LOWE'S FOODS #158, 4000 North Carolina 105 South, BANNER ELK, NC 28604-8629",36.1175587,-81.8353293,North Carolina,Matador
4217,LOWE'S FOODS #177,District - C. Davis,Active,Grocery*,"LOWE'S FOODS #177, 267 NEW MARKET CTR, BOONE, NC 28607",36.219744,-81.661184,North Carolina,Matador
4227,HWY 23 FUELS LLC,District - T. Cole,Active,Convenience*,"HWY 23 FUELS LLC, 4019 SYLVA RD, FRANKLIN, NC 28734",35.200536,-83.36021,North Carolina,Matador
4228,ROADRUNNER #6051,District - C. Davis,Active,Convenience*,"ROADRUNNER #6051, 171 WEAVER BLVD, WEAVERVILLE, NC 28787",35.704488,-82.569468,North Carolina,Matador
4229,LITTLE MARKET BASKET #20,District - C. Davis,Active,Convenience*,"LITTLE MARKET BASKET #20, 1329 NC HIGHWAY 16, TAYLORSVILLE, NC 28681",35.90262,-81.177574,North Carolina,Matador
4235,KORNER MART,District - T. Cole,Active,Convenience*,"KORNER MART, 80 OLD ROSMAN HWY, BREVARD, NC 28712",35.1696186,-82.807542,North Carolina,Matador
4239,INGLES #030,District - T. Cole,Active,Grocery*,"INGLES #030, 1865 HENDERSONVILLE RD, ASHEVILLE, NC 28803",35.500295,-82.523581,North Carolina,Matador
4240,MILLERS CREEK MARKET,District - C. Davis,Active,Convenience*,"MILLERS CREEK MARKET, 5410 BOONE TRL, MILLERS CREEK, NC 28651",36.18961,-81.239099,North Carolina,Matador
4241,INGLES #058,District - T. Cole,Active,Grocery*,"INGLES #058, 1678 BROWN AVE, WAYNESVILLE, NC 28786",35.470314,-83.005763,North Carolina,Matador
4242,INGLES #083,District - C. Davis,Active,Grocery*,"INGLES #083, 955 Cranberry Street, NEWLAND, NC 28657",36.1015666,-81.93148649999999,North Carolina,Matador
4245,INGLES #104,District - T. Cole,Active,Grocery*,"INGLES #104, 1705 BREVARD RD, HENDERSONVILLE, NC 28791",35.320587,-82.490751,North Carolina,Matador
4246,INGLES #063,District - T. Cole,Active,Grocery*,"INGLES #063, 6400 BREVARD RD, ETOWAH, NC 28729",35.317052,-82.589537,North Carolina,Matador
4247,INGLES #007,District - C. Davis,Active,Grocery*,"INGLES #007, 29 TUNNEL RD, ASHEVILLE, NC 28805",35.595509,-82.535215,North Carolina,Matador
4248,INGLES #080,District - C. Davis,Active,Grocery*,"INGLES #080, 225 Carl Eller Road, MARS HILL, NC 28754",35.8245081,-82.5439469,North Carolina,Matador
4249,INGLES #002,District - T. Cole,Active,Grocery*,"INGLES #002, 7 NEW LEICESTER HWY, ASHEVILLE, NC 28806",35.587919,-82.596958,North Carolina,Matador
4250,INGLES #014,District - T. Cole,Active,Grocery*,"INGLES #014, 260 PALMER STREET, FRANKLIN, NC 28734",35.181184,-83.379984,North Carolina,Matador
4251,INGLES #132,District - T. Cole,Active,Grocery*,"INGLES #132, 4501 HWY 441 BYP, FRANKLIN, NC 28734",35.178972,-83.356902,North Carolina,Matador
4252,INGLES #060,District - C. Davis,Active,Grocery*,"INGLES #060, 625 W HENDERSON ST, MARION, NC 28752",35.675619,-82.012319,North Carolina,Matador
4253,INGLES #035,District - T. Cole,Active,Grocery*,"INGLES #035, 19 Hughes Branch Road, BRYSON CITY, NC 28713",35.4198044,-83.45251709999999,North Carolina,Matador
4255,INGLES #114,District - T. Cole,Active,Grocery*,"INGLES #114, 1257 Georgia Road, FRANKLIN, NC 28734-9275",35.1576972,-83.392834,North Carolina,Matador
4260,INGLES #111,District - C. Davis,Active,Grocery*,"INGLES #111, 225 Charlotte Highway, ASHEVILLE, NC 28803-8628",35.5505577,-82.4726527,North Carolina,Matador
4276,PHIL'S CITGO,District - C. Davis,Active,Convenience*,"PHIL'S CITGO, 168 HARDIN ST, BOONE, NC 28607",36.215436,-81.674949,North Carolina,Matador
4281,SAV-MOR #019,District - C. Davis,Active,Grocery*,"SAV-MOR #019, 842 Merrimon Avenue, ASHEVILLE, NC 28804-2405",35.6280383,-82.554174,North Carolina,Matador
4289,MARS HILL QUICK STOP,District - C. Davis,Active,Convenience*,"MARS HILL QUICK STOP, 7599 NC HIGHWAY 213, MARS HILL, NC 28754",35.82658,-82.570289,North Carolina,Matador
4297,FAST FOOD MART (GEORGIA RD),District - T. Cole,Active,Convenience*,"FAST FOOD MART (GEORGIA RD), 3011 Georgia Road, FRANKLIN, NC 28734-7339",35.1333382,-83.3975918,North Carolina,Matador
4308,WEST PARK BP,District - C. Davis,Active,Convenience*,"WEST PARK BP, 1400 W D ST, NORTH WILKESBORO, NC 28659",36.15796,-81.158621,North Carolina,Matador
4325,SCOTCHMAN #3100,District - C. Davis,Active,Convenience*,"SCOTCHMAN #3100, 4530 TYNECASTLE HWY, BANNER ELK, NC 28604",36.118553,-81.839729,North Carolina,Matador
4346,SAM'S CLUB #4950,Bulk North Carolina,Active,Wholesale Club*,"SAM'S CLUB #4950, 300 HIGHLAND SQUARE DRIVE, HENDERSONVILLE, NC 28792-5732",35.349651,-82.44169,North Carolina,Matador
4357,COWEE CONVENIENCE & DELI,District - T. Cole,Active,Convenience*,"COWEE CONVENIENCE & DELI, 6368 BRYSON CITY RD, FRANKLIN, NC 28734",35.266568,-83.422967,North Carolina,Matador
4359,PANTRY #140,District - C. Davis,Active,Convenience*,"PANTRY #140, 1218 STATE FARM RD, BOONE, NC 28607",36.200456,-81.652371,North Carolina,Matador
4360,KANGAROO EXPRESS #141,District - C. Davis,Active,Convenience*,"KANGAROO EXPRESS #141, 771 BLOWING ROCK RD, BOONE, NC 28607",36.208028,-81.672075,North Carolina,Matador
4362,PANTRY #164,District - C. Davis,Active,Convenience*,"PANTRY #164, 1220 W KING ST, BOONE, NC 28607",36.22183,-81.69323,North Carolina,Matador
4364,PANTRY #250,District - C. Davis,Active,Convenience*,"PANTRY #250, 379 SHAWNEEHAW AVE, BANNER ELK, NC 28604",36.160977,-81.870378,North Carolina,Matador
4365,PANTRY #410,District - C. Davis,Active,Convenience*,"PANTRY #410, 1996 BLOWING ROCK RD, BOONE, NC 28607",36.196978,-81.655682,North Carolina,Matador
4368,STANLEY'S CITGO @ NEW STOCK,District - C. Davis,Active,Convenience*,"STANLEY'S CITGO @ NEW STOCK, 36 WILDERNESS DR, WEAVERVILLE, NC 28787",35.759487,-82.522841,North Carolina,Matador
4371,CUBBARD EXPRESS #12,District - C. Davis,Active,Convenience*,"CUBBARD EXPRESS #12, 5230 NC HIGHWAY 90 E, HIDDENITE, NC 28636",35.900211,-81.089567,North Carolina,Matador
4375,MACE'S KWIK STOP,District - C. Davis,Active,Convenience*,"MACE'S KWIK STOP, 191 MAIN ST, ELLENBORO, NC 28040",35.332408,-81.7614,North Carolina,Matador
4380,VILLAGE MARKET #1,District - C. Davis,Active,Convenience*,"VILLAGE MARKET #1, 71 SPARTA RD, NORTH WILKESBORO, NC 28659",36.184462,-81.150003,North Carolina,Matador
4385,WALMART SUPERCENTER #1131,District - C. Davis,Active,Mass Merchandiser*,"WALMART SUPERCENTER #1131, 901 NC HIGHWAY 16 S, TAYLORSVILLE, NC 28681",35.908521,-81.176133,North Carolina,Matador
4386,JB GALAXY,District - C. Davis,Active,Grocery*,"JB GALAXY, 1270 E COURT ST, MARION, NC 28752",35.696995,-81.985438,North Carolina,Matador
4396,M&J FOOD STORE,District - T. Cole,Active,Convenience*,"M&J FOOD STORE, 1902 OLD HAYWOOD RD, ASHEVILLE, NC 28806",35.564855,-82.632877,North Carolina,Matador
4403,BUDDY'S GROCERY,District - C. Davis,Active,Convenience*,"BUDDY'S GROCERY, 2117 ROCKCREEK ROAD, NORTH WILKESBORO, NC 28659",36.236073,-81.069251,North Carolina,Matador
4409,EAST MOUNTAIN KWIK STOP,District - C. Davis,Active,Convenience*,"EAST MOUNTAIN KWIK STOP, 149 E MOUNTAIN ST, RUTHERFORDTON, NC 28139",35.383396,-81.955323,North Carolina,Matador
4412,RUN IN #142,District - C. Davis,Active,Convenience*,"RUN IN #142, 4061 W US HIGHWAY 421, WILKESBORO, NC 28697",36.148965,-81.232078,North Carolina,Matador
4419,WALGREENS #09458,District - C. Davis,Active,Drug*,"WALGREENS #09458, 841 MERRIMON AVE, ASHEVILLE, NC 28804",35.627386,-82.552927,North Carolina,Matador
4420,WALMART SUPERCENTER #3289,District - C. Davis,Active,Mass Merchandiser*,"WALMART SUPERCENTER #3289, 1489 MOUNT JEFFERSON RD, WEST JEFFERSON, NC 28694",36.389593,-81.481005,North Carolina,Matador
4422,INGLES MARKET #722,District - C. Davis,Active,Grocery*,"INGLES MARKET #722, 485 Weaverville Road, ASHEVILLE, NC 28804",35.6726722,-82.5813616,North Carolina,Matador
4435,BOB'S FOOD MART,District - C. Davis,Active,Convenience*,"BOB'S FOOD MART, 657 RAILROAD AVE, RUTHERFORDTON, NC 28139",35.376647,-81.944947,North Carolina,Matador
4446,MAHAKALI FOOD MART,District - C. Davis,Active,Convenience*,"MAHAKALI FOOD MART, 862 S BROADWAY ST, FOREST CITY, NC 28043",35.313039,-81.857722,North Carolina,Matador
4454,CVS #7331,District - C. Davis,Active,Drug*,"CVS #7331, 2147 Blowing Rock Road, BOONE, NC 28607-6155",36.1966572,-81.6530786,North Carolina,Matador
4459,HWY 115 GAS AND GRILL,District - C. Davis,Active,Convenience*,"HWY 115 GAS AND GRILL, 12294 STATESVILLE RD, UNION GROVE, NC 28689",36.058908,-80.971463,North Carolina,Matador
4462,QUICK PANTRY #5,District - C. Davis,Active,Convenience*,"QUICK PANTRY #5, 401 West Mills Street, COLUMBUS, NC 28722-8405",35.2469666,-82.2043781,North Carolina,Matador
4464,H&S,District - T. Cole,Active,Convenience*,"H&S, 559 ALEXANDER RD, ALEXANDER, NC 28701",35.686587,-82.65695699999999,North Carolina,Matador
4473,SAR STORE R&K PARTNERS,District - C. Davis,Active,Convenience*,"SAR STORE R&K PARTNERS, 76 BOONE TRAIL, NORTH WILKESBORO, NC 28659",36.1592141,-81.164545,North Carolina,Matador
4495,DEBS MINI MART #1,District - C. Davis,Active,Convenience*,"DEBS MINI MART #1, 91 North Carolina 9 North, Mill Spring, NC 28756",35.298218,-82.16333209999999,North Carolina,Matador
4496,DEBS MINI MART #4,District - C. Davis,Active,Convenience*,"DEBS MINI MART #4, 21 HIGHWAY 9 S, Mill Spring, NC 28756",35.2976765,-82.1612286,North Carolina,Matador
4503,VILLAGE MARKET #2,District - C. Davis,Active,Convenience*,"VILLAGE MARKET #2, 3148 SPARTA ROAD, NORTH WILKESBORO, NC 28659-7725",36.236178,-81.178017,North Carolina,Matador
4505,MURPHY OIL #7974,District - C. Davis,Active,Convenience*,"MURPHY OIL #7974, 1149 MOUNT JEFFERSON RD, WEST JEFFERSON, NC 28694",36.39596,-81.480944,North Carolina,Matador
4506,DEBS MINI MART #2,District - C. Davis,Active,Convenience*,"DEBS MINI MART #2, 6369 S NC 9 HWY, COLUMBUS, NC 28722",35.243566,-82.087559,North Carolina,Matador
4509,MURPHY OIL #6676,District - C. Davis,Active,Convenience*,"MURPHY OIL #6676, 905 HWY 16 S, TAYLORSVILLE, NC 28681",35.909337,-81.177525,North Carolina,Matador
4510,SMOKEY EXPRESS #2,District - T. Cole,Active,Convenience*,"SMOKEY EXPRESS #2, 1848 SOCO RD, MAGGIE VALLEY, NC 28751",35.516588,-83.059123,North Carolina,Matador
4523,RAMI'S QUICKSTOP,District - C. Davis,Active,Convenience*,"RAMI'S QUICKSTOP, 2945 HWY 226 S, BAKERSVILLE, NC 28705",35.978343,-82.143452,North Carolina,Matador
4537,MURPHY OIL #6597,District - C. Davis,Active,Convenience*,"MURPHY OIL #6597, 2474 HALLTOWN RD, SPRUCE PINE, NC 28777",35.869212,-82.043685,North Carolina,Matador
4542,RD MERCANTILE GAS INC,District - C. Davis,Active,Grocery*,"RD MERCANTILE GAS INC, 9258 HWY 421 W, ZIONVILLE, NC 28698",36.284746,-81.747493,North Carolina,Matador
4547,SMOKEY EXPRESS #1,District - T. Cole,Active,Convenience*,"SMOKEY EXPRESS #1, 216 NEWFOUND ST, CANTON, NC 28716",35.545313,-82.825192,North Carolina,Matador
4551,HAROLD'S GALAXY FOOD CENTER,District - T. Cole,Active,Grocery*,"HAROLD'S GALAXY FOOD CENTER, 80 West Sylva Shopping Area, SYLVA, NC 28779-5264",35.3721502,-83.24232019999999,North Carolina,Matador
4560,RED OAK CROSSING,District - C. Davis,Active,Convenience*,"RED OAK CROSSING, 1318 JUPITER RD, WEAVERVILLE, NC 28787",35.748644,-82.620543,North Carolina,Matador
4575,FRISBEE'S INC,District - C. Davis,Active,Grocery*,"FRISBEE'S INC, 196 East Main Street, OLD FORT, NC 28762",35.6301076,-82.17794889999999,North Carolina,Matador
4816,CVS #4183,District - T. Cole,Active,Drug*,"CVS #4183, 2001 SPARTANBURG HWY, HENDERSONVILLE, NC 28792",35.291189,-82.429598,North Carolina,Matador
4820,MURPHY OIL #6815,District - C. Davis,Active,Convenience*,"MURPHY OIL #6815, 229 PLAZA DR, FOREST CITY, NC 28043",35.335231,-81.897097,North Carolina,Matador
4821,PISGAH VALLEY MARKET,District - T. Cole,Active,Convenience*,"PISGAH VALLEY MARKET, 1406 PISGAH HWY, CANDLER, NC 28715",35.508412,-82.727167,North Carolina,Matador
4823,SAV-MOR #018,District - C. Davis,Active,Grocery*,"SAV-MOR #018, 891 PATTON AVE, ASHEVILLE, NC 28806",35.587638,-82.585088,North Carolina,Matador
4829,SAV-MOR #155,District - T. Cole,Active,Grocery*,"SAV-MOR #155, 83 PLAZA LOOP, CANTON, NC 28716",35.532904,-82.863042,North Carolina,Matador
4831,SAV-MOR #867,District - T. Cole,Active,Grocery*,"SAV-MOR #867, 985 ROSMAN HWY, BREVARD, NC 28712",35.217602,-82.750143,North Carolina,Matador
4842,SAVE MORE #007,District - C. Davis,Active,Convenience*,"SAVE MORE #007, 3360 W US HIGHWAY 421, WILKESBORO, NC 28697",36.149804,-81.216556,North Carolina,Matador
4846,INGLES MARKET #730,District - T. Cole,Active,Grocery*,"INGLES MARKET #730, 1869 HENDERSONVILLE RD, ASHEVILLE, NC 28803",35.500159,-82.523611,North Carolina,Matador
4862,ENERGY MART #11,District - C. Davis,Active,Convenience*,"ENERGY MART #11, 508 NC HIGHWAY 9, BLACK MOUNTAIN, NC 28711",35.609848,-82.319411,North Carolina,Matador
4865,HILLBILLY BP,District - C. Davis,Active,Convenience*,"HILLBILLY BP, 3106 OLD US HWY 70 W, BLACK MOUNTAIN, NC 28711",35.618684,-82.29158,North Carolina,Matador
4872,THE SHORT STOP,District - T. Cole,Active,Convenience*,"THE SHORT STOP, 808 N MAIN ST, WAYNESVILLE, NC 28786",35.496964,-82.979583,North Carolina,Matador
4876,MAGGIE QUICK MART,District - T. Cole,Active,Convenience*,"MAGGIE QUICK MART, 2650 SOCO RD, MAGGIE VALLEY, NC 28751",35.512231,-83.073234,North Carolina,Matador
4884,CUBBARD EXPRESS #6,District - C. Davis,Active,Convenience*,"CUBBARD EXPRESS #6, 7571 North Carolina 127, HICKORY, NC 28601",35.84114,-81.30953239999999,North Carolina,Matador
4885,ROADRUNNER #6057,District - C. Davis,Active,Convenience*,"ROADRUNNER #6057, 393 West Mills Street, COLUMBUS, NC 28722-8404",35.2469972,-82.20430669999999,North Carolina,Matador
4886,JET CHEK FOODS,District - C. Davis,Active,Convenience*,"JET CHEK FOODS, 9727 HWY 127 NORTH, HICKORY, NC 28601",35.8011897,-81.3048061,North Carolina,Matador
4890,ROADRUNNER #6058,District - C. Davis,Active,Convenience*,"ROADRUNNER #6058, 1550 North Carolina 108 West, COLUMBUS, NC 28722-7802",35.2637148,-82.1821974,North Carolina,Matador
4892,LOWE'S FOODS #175,District - C. Davis,Active,Grocery*,"LOWE'S FOODS #175, 9441 NC HIGHWAY 127, HICKORY, NC 28601",35.816475,-81.303228,North Carolina,Matador
4893,CHASE MINI MART,District - C. Davis,Active,Convenience*,"CHASE MINI MART, 1724 CHASE HIGH RD, FOREST CITY, NC 28043",35.246618,-81.845863,North Carolina,Matador
4900,WALGREENS #10274,District - T. Cole,Active,Drug*,"WALGREENS #10274, 382 ASHEVILLE HWY, BREVARD, NC 28712",35.247287,-82.722061,North Carolina,Matador
4903,APPALACHIAN EXXON (BLOWING ROCK),District - C. Davis,Active,Convenience*,"APPALACHIAN EXXON (BLOWING ROCK), 1023 BLOWING ROCK RD, BOONE, NC 28607",36.205627,-81.668945,North Carolina,Matador
4906,PLAN B,District - C. Davis,Active,Convenience*,"PLAN B, 116 MEAT CAMP RD, BOONE, NC 28607",36.269845,-81.65618,North Carolina,Matador
4910,DYSARTSVILLE GENERAL STORE,District - C. Davis,Active,Convenience*,"DYSARTSVILLE GENERAL STORE, 9090 HWY 226 S, NEBO, NC 28761",35.632918,-81.886354,North Carolina,Matador
4926,COLD MOUNTAIN MARKET,District - T. Cole,Active,Convenience*,"COLD MOUNTAIN MARKET, 6147 PIGEON RD, CANTON, NC 28716",35.47155,-82.888694,North Carolina,Matador
4940,CORNER STORE (DULA SPRINGS RD),District - C. Davis,Active,Convenience*,"CORNER STORE (DULA SPRINGS RD), 1 DULA SPRINGS RD, WEAVERVILLE, NC 28787",35.711736,-82.560783,North Carolina,Matador
4944,M&J #3 (OAKLEY),District - C. Davis,Active,Convenience*,"M&J #3 (OAKLEY), 615 SWANNANOA RIVER RD, ASHEVILLE, NC 28805",35.564898,-82.511966,North Carolina,Matador
4946,ROADRUNNER #6060,District - C. Davis,Active,Convenience*,"ROADRUNNER #6060, 40 MERRIMON AVE, ASHEVILLE, NC 28801",35.60056,-82.554183,North Carolina,Matador
4953,DROP IN 4,District - C. Davis,Active,Convenience*,"DROP IN 4, 1518 BOSTIC SUNSHINE HWY, BOSTIC, NC 28018",35.370316,-81.830204,North Carolina,Matador
4962,WALGREENS #11712,District - T. Cole,Active,Drug*,"WALGREENS #11712, 2501 HENDERSONVILLE RD, ARDEN, NC 28704",35.459332,-82.512414,North Carolina,Matador
4982,QUICKMART 2,District - T. Cole,Active,Convenience*,"QUICKMART 2, 124 CHARLOTTE HWY, ASHEVILLE, NC 28803",35.555696,-82.483846,North Carolina,Matador
4999,SKYWAY CONVENICENCE,District - T. Cole,Active,Convenience*,"SKYWAY CONVENICENCE, 1037 TAPOCA RD, ROBBINSVILLE, NC 28771",35.340653,-83.814264,North Carolina,Matador
5001,WALMART SUPERCENTER #1317,District - C. Davis,Active,Mass Merchandiser*,"WALMART SUPERCENTER #1317, 125 BLEACHERY BLVD, ASHEVILLE, NC 28805",35.577525,-82.515583,North Carolina,Matador
5003,ELDERS SUPERETTE,District - T. Cole,Active,Convenience*,"ELDERS SUPERETTE, 4732 U.S. 74 West, WHITTIER, NC 28789-7699",35.3842907,-83.2898772,North Carolina,Matador
5006,WALGREENS #2540,District - C. Davis,Active,Drug*,"WALGREENS #2540, 2184 BLOWING ROCK RD, BOONE, NC 28607",36.195213,-81.653282,North Carolina,Matador
5007,WALMART SUPERCENTER #2496,District - C. Davis,Active,Mass Merchandiser*,"WALMART SUPERCENTER #2496, 200 WATAUGA VILLAGE DR, BOONE, NC 28607",36.197247,-81.659556,North Carolina,Matador
5008,WALMART DIV 1 #1795,District - T. Cole,Active,Mass Merchandiser*,"WALMART DIV 1 #1795, 177 Forest Gate Drive, PISGAH FOREST, NC 28768",35.2773493,-82.7041906,North Carolina,Matador
5011,CATAMOUNT #2,District - T. Cole,Active,Convenience*,"CATAMOUNT #2, 3385 US 441 N, WHITTIER, NC 28789",35.45747,-83.312682,North Carolina,Matador
5016,WALMART SUPERCENTER #1663,District - T. Cole,Active,Mass Merchandiser*,"WALMART SUPERCENTER #1663, 135 TOWN CENTER LOOP, WAYNESVILLE, NC 28786",35.466567,-83.009465,North Carolina,Matador
5017,CVS #7315,District - C. Davis,Active,Drug*,"CVS #7315, 2 CRESCENT DR, WEST JEFFERSON, NC 28694",36.381561,-81.485456,North Carolina,Matador
5020,BROADWAY KWIK STOP,District - C. Davis,Active,Convenience*,"BROADWAY KWIK STOP, 873 S BROADWAY ST, FOREST CITY, NC 28043",35.312887,-81.856952,North Carolina,Matador
5021,CVS #7008,District - C. Davis,Active,Drug*,"CVS #7008, 333 West Mills Street, COLUMBUS, NC 28722-8404",35.24785809999999,-82.2034361,North Carolina,Matador
5022,JD'S TRUCK STOP INC,District - T. Cole,Active,Convenience*,"JD'S TRUCK STOP INC, 3360 CRABTREE RD, WAYNESVILLE, NC 28785",35.567473,-82.957091,North Carolina,Matador
5023,SINGLE STOP #5,District - T. Cole,Active,Convenience*,"SINGLE STOP #5, 6783 CRUSO RD, CANTON, NC 28716",35.468035,-82.876627,North Carolina,Matador
5024,CANTON DAILY STOP (CHAMPION DR),District - T. Cole,Active,Convenience*,"CANTON DAILY STOP (CHAMPION DR), 761 CHAMPION DR, CANTON, NC 28716",35.554831,-82.851589,North Carolina,Matador
5026,INGLES #67,District - T. Cole,Active,Grocery*,"INGLES #67, 684 N BROAD ST, BREVARD, NC 28712",35.24086,-82.727364,North Carolina,Matador
5030,BURNSVILLE CITGO,District - C. Davis,Active,Convenience*,"BURNSVILLE CITGO, 560 East U.S. Highway 19E Bypass, BURNSVILLE, NC 28714-7202",35.9155881,-82.2829819,North Carolina,Matador
5034,INGLES #8,District - C. Davis,Active,Grocery*,"INGLES #8, 550 NC HIGHWAY 9, BLACK MOUNTAIN, NC 28711",35.608352,-82.320848,North Carolina,Matador
5035,CVS #7317,District - C. Davis,Active,Drug*,"CVS #7317, 240 SPARTA RD, NORTH WILKESBORO, NC 28659",36.198394,-81.152241,North Carolina,Matador
5043,NANTAHALA FOOD MART,District - T. Cole,Active,Grocery*,"NANTAHALA FOOD MART, 12121 HIGHWAY 19 W, BRYSON CITY, NC 28713",35.328572,-83.580257,North Carolina,Matador
5050,ROADRUNNER #6035,District - C. Davis,Active,Convenience*,"ROADRUNNER #6035, 202 North Carolina 9, BLACK MOUNTAIN, NC 28711-3427",35.61443,-82.31936,North Carolina,Matador
5051,SAMIR'S #2,District - C. Davis,Active,Convenience*,"SAMIR'S #2, 2815 SUGAR HILL RD, MARION, NC 28752",35.648958,-82.032945,North Carolina,Matador
5053,CORNER MARKET (HWY 221 N),District - C. Davis,Active,Convenience*,"CORNER MARKET (HWY 221 N), 1462 US HIGHWAY 221 N, JEFFERSON, NC 28640",36.41813,-81.445508,North Carolina,Matador
5054,WALMART SUPERCENTER #1290,District - C. Davis,Active,Mass Merchandiser*,"WALMART SUPERCENTER #1290, 1801 US HIGHWAY 421, WILKESBORO, NC 28697",36.148181,-81.194583,North Carolina,Matador
5055,DISCOUNT CONV #5,District - T. Cole,Active,Convenience*,"DISCOUNT CONV #5, 5837 ASHEVILLE HWY, HENDERSONVILLE, NC 28791",35.396097,-82.506889,North Carolina,Matador
5062,CHEROKEE MINI MART,District - T. Cole,Active,Convenience*,"CHEROKEE MINI MART, 1340 TSALI BLVD, CHEROKEE, NC 28719",35.495975,-83.313071,North Carolina,Matador
5063,WALMART SUPERCENTER #1217,District - T. Cole,Active,Mass Merchandiser*,"WALMART SUPERCENTER #1217, 273 COMMONS DR, FRANKLIN, NC 28734",35.166646,-83.365271,North Carolina,Matador
5066,QUIK SHOP,District - C. Davis,Active,Convenience*,"QUIK SHOP, 713 Pineola Street, NEWLAND, NC 28657-7606",36.0807648,-81.9276921,North Carolina,Matador
5074,FOOD LION #1048,District - C. Davis,Active,Grocery*,"FOOD LION #1048, 21 SPARTA RD, NORTH WILKESBORO, NC 28659",36.18047,-81.148582,North Carolina,Matador
5075,ONE STOP MARKET,District - C. Davis,Active,Convenience*,"ONE STOP MARKET, 2077 US-70, SWANNANOA, NC 28778",35.594726,-82.425335,North Carolina,Matador
5076,SHUFORDS CONV STORE,District - C. Davis,Active,Convenience*,"SHUFORDS CONV STORE, 5589 US 70 W, OLD FORT, NC 28762",35.668181,-82.11603,North Carolina,Matador
5085,QUICK MART #2,District - C. Davis,Active,Convenience*,"QUICK MART #2, 388 BARNARDSVILLE HWY, WEAVERVILLE, NC 28787",35.768148,-82.521259,North Carolina,Matador
5089,THE LOCAL MARKET #204,District - T. Cole,Active,Convenience*,"THE LOCAL MARKET #204, 5171 JONATHAN CREEK RD, WAYNESVILLE, NC 28785",35.594231,-83.008902,North Carolina,Matador
5090,FARLEY'S SUPERTRACK,District - T. Cole,Active,Convenience*,"FARLEY'S SUPERTRACK, 4766 US HIGHWAY 74 W, WHITTIER, NC 28789",35.385819,-83.291024,North Carolina,Matador
5095,FOOD LION #156,District - C. Davis,Active,Grocery*,"FOOD LION #156, 733 E MAIN ST, JEFFERSON, NC 28640",36.421341,-81.458758,North Carolina,Matador
5101,CHEAP CHIPS #3,District - T. Cole,Active,Convenience*,"CHEAP CHIPS #3, 1505 ASHEVILLE HWY, HENDERSONVILLE, NC 28791",35.329842,-82.468999,North Carolina,Matador
5108,K.G'S KWIK STOP #103,District - C. Davis,Active,Convenience*,"K.G'S KWIK STOP #103, 4613 US 221 N, MARION, NC 28752",35.738445,-82.049101,North Carolina,Matador
5109,RIVERSIDE CONVENIENCE,District - C. Davis,Active,Convenience*,"RIVERSIDE CONVENIENCE, 1247 HWY 70 W, MARION, NC 28752",35.6950252,-82.0495885,North Carolina,Matador
5115,FOOD LION #508,District - C. Davis,Active,Grocery*,"FOOD LION #508, 381 S MAIN ST, SPARTA, NC 28675",36.501396,-81.115995,North Carolina,Matador
5119,WALMART SUPERCENTER #1694,District - C. Davis,Active,Mass Merchandiser*,"WALMART SUPERCENTER #1694, 2875 SUGAR HILL RD, MARION, NC 28752",35.647511,-82.030052,North Carolina,Matador
